# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = timeVaryingSEIR_model
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 10
# output
#   file = outputs/output_10.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_start,beta_fract,k,beta_end
# Adaptation terminated
# Step size = 0.0312383
# Diagonal elements of inverse mass matrix:
# 1.06086e-05, 0.000109624, 0.0217577
6.10876e+06,0.834996,0.0312383,4,19,0,-6.10876e+06,0.115485,0.706815,0.145442,0.0816268
6.10876e+06,0.998373,0.0312383,4,23,0,-6.10876e+06,0.115462,0.707315,0.149261,0.0816683
6.10876e+06,0.989724,0.0312383,4,15,0,-6.10876e+06,0.115476,0.70704,0.149252,0.0816461
6.10876e+06,0.991235,0.0312383,4,15,0,-6.10876e+06,0.115486,0.706957,0.144751,0.0816437
6.10876e+06,0.565118,0.0312383,2,3,0,-6.10876e+06,0.115461,0.706956,0.144389,0.0816259
6.10876e+06,0.981443,0.0312383,2,5,0,-6.10876e+06,0.115464,0.706997,0.143738,0.0816329
6.10876e+06,0.639171,0.0312383,3,15,0,-6.10876e+06,0.115431,0.707355,0.147825,0.081651
6.10876e+06,1,0.0312383,1,3,0,-6.10876e+06,0.115449,0.7074,0.147576,0.0816685
6.10876e+06,0.963704,0.0312383,4,15,0,-6.10876e+06,0.115437,0.707507,0.151393,0.0816725
6.10876e+06,0.965829,0.0312383,3,15,0,-6.10876e+06,0.115468,0.707357,0.15212,0.0816774
6.10876e+06,0.999888,0.0312383,4,31,0,-6.10876e+06,0.115467,0.707188,0.146882,0.0816569
6.10876e+06,0.997547,0.0312383,3,15,0,-6.10876e+06,0.115471,0.707201,0.148235,0.081661
6.10876e+06,0.991271,0.0312383,4,19,0,-6.10876e+06,0.11542,0.708302,0.152364,0.0817522
6.10876e+06,0.935252,0.0312383,3,11,0,-6.10876e+06,0.115433,0.707891,0.151441,0.0817142
6.10876e+06,0.538888,0.0312383,2,3,0,-6.10876e+06,0.115411,0.707849,0.151641,0.0816935
6.10876e+06,0.772576,0.0312383,3,11,0,-6.10876e+06,0.115451,0.707354,0.147684,0.081665
6.10876e+06,1,0.0312383,2,7,0,-6.10876e+06,0.115472,0.707309,0.14878,0.0816746
6.10876e+06,0.942297,0.0312383,4,21,0,-6.10876e+06,0.11544,0.707862,0.151245,0.0817153
6.10876e+06,0.998353,0.0312383,4,31,0,-6.10876e+06,0.115506,0.706478,0.144624,0.0816024
6.10876e+06,0.899071,0.0312383,2,7,0,-6.10876e+06,0.115493,0.706441,0.144993,0.0815893
6.10876e+06,0.919509,0.0312383,2,5,0,-6.10876e+06,0.115521,0.706463,0.143984,0.0816117
6.10876e+06,0.998931,0.0312383,2,7,0,-6.10876e+06,0.115511,0.706424,0.144635,0.0816
6.10876e+06,0.959359,0.0312383,4,15,0,-6.10876e+06,0.115477,0.706868,0.147334,0.0816267
6.10876e+06,0.606638,0.0312383,2,3,0,-6.10876e+06,0.115468,0.706796,0.147988,0.0816122
6.10876e+06,0.953431,0.0312383,3,7,0,-6.10876e+06,0.115457,0.70694,0.148375,0.0816214
6.10876e+06,0.764888,0.0312383,4,19,0,-6.10876e+06,0.115461,0.707171,0.148263,0.0816505
6.10876e+06,0.956235,0.0312383,4,23,0,-6.10876e+06,0.115458,0.707696,0.148848,0.0817094
6.10876e+06,0.885705,0.0312383,4,27,0,-6.10876e+06,0.115446,0.707311,0.147322,0.0816563
6.10876e+06,0.980271,0.0312383,3,15,0,-6.10876e+06,0.115474,0.707491,0.148698,0.0816967
6.10876e+06,0.984797,0.0312383,4,15,0,-6.10876e+06,0.115439,0.707873,0.153026,0.0817164
6.10876e+06,0.99398,0.0312383,3,15,0,-6.10876e+06,0.115457,0.707493,0.152372,0.0816849
6.10876e+06,0.992935,0.0312383,3,7,0,-6.10876e+06,0.115469,0.707197,0.152482,0.081659
6.10876e+06,0.995334,0.0312383,3,7,0,-6.10876e+06,0.115453,0.707484,0.151724,0.0816811
6.10876e+06,0.999939,0.0312383,4,19,0,-6.10876e+06,0.115434,0.707949,0.149792,0.0817211
6.10876e+06,0.960894,0.0312383,4,31,0,-6.10876e+06,0.115448,0.707591,0.149156,0.0816899
6.10876e+06,0.985615,0.0312383,3,11,0,-6.10876e+06,0.115453,0.707513,0.150894,0.0816846
6.10876e+06,0.982813,0.0312383,4,31,0,-6.10876e+06,0.11542,0.70812,0.15085,0.0817316
6.10876e+06,0.997461,0.0312383,3,7,0,-6.10876e+06,0.115433,0.708064,0.15064,0.0817342
6.10876e+06,0.929768,0.0312383,2,7,0,-6.10876e+06,0.115422,0.707958,0.153415,0.0817139
6.10876e+06,0.999602,0.0312383,2,3,0,-6.10876e+06,0.115434,0.70798,0.154479,0.0817252
6.10876e+06,0.981751,0.0312383,4,15,0,-6.10876e+06,0.11542,0.708396,0.152165,0.0817631
6.10876e+06,0.999457,0.0312383,4,15,0,-6.10876e+06,0.115424,0.707974,0.150802,0.0817169
6.10876e+06,0.919545,0.0312383,2,3,0,-6.10876e+06,0.11544,0.708004,0.15169,0.0817323
6.10876e+06,0.894115,0.0312383,3,15,0,-6.10876e+06,0.11546,0.707349,0.14813,0.0816706
6.10876e+06,0.906157,0.0312383,3,15,0,-6.10876e+06,0.115466,0.707475,0.149109,0.081689
6.10876e+06,0.988668,0.0312383,3,7,0,-6.10876e+06,0.115449,0.707912,0.14768,0.0817279
6.10876e+06,0.990718,0.0312383,2,7,0,-6.10876e+06,0.115438,0.70777,0.149803,0.0817038
6.10876e+06,0.908619,0.0312383,3,11,0,-6.10876e+06,0.115453,0.707683,0.153643,0.0817044
6.10876e+06,0.950174,0.0312383,4,15,0,-6.10876e+06,0.11542,0.708591,0.150358,0.0817854
6.10876e+06,0.998543,0.0312383,4,15,0,-6.10876e+06,0.11541,0.70829,0.153924,0.0817439
6.10876e+06,0.926978,0.0312383,4,31,0,-6.10876e+06,0.115463,0.707117,0.146621,0.081646
6.10876e+06,0.980418,0.0312383,4,19,0,-6.10876e+06,0.115469,0.707341,0.147847,0.0816763
6.10876e+06,0.975935,0.0312383,4,31,0,-6.10876e+06,0.115488,0.706936,0.145883,0.0816423
6.10876e+06,0.878022,0.0312383,3,11,0,-6.10876e+06,0.115485,0.706783,0.146903,0.0816227
6.10876e+06,0.867215,0.0312383,4,23,0,-6.10876e+06,0.115466,0.707531,0.148015,0.0816956
6.10876e+06,0.957962,0.0312383,4,27,0,-6.10876e+06,0.115485,0.706745,0.147756,0.0816188
6.10876e+06,0.721141,0.0312383,2,3,0,-6.10876e+06,0.115479,0.706872,0.147283,0.0816287
6.10876e+06,0.894508,0.0312383,4,23,0,-6.10876e+06,0.115479,0.706796,0.145629,0.0816203
6.10876e+06,0.999906,0.0312383,4,31,0,-6.10876e+06,0.115495,0.706692,0.144483,0.0816192
6.10876e+06,0.981087,0.0312383,3,11,0,-6.10876e+06,0.115487,0.706793,0.14361,0.0816252
6.10876e+06,0.997018,0.0312383,3,7,0,-6.10876e+06,0.115492,0.706791,0.14366,0.0816289
6.10876e+06,0.922078,0.0312383,4,31,0,-6.10876e+06,0.115432,0.707877,0.15393,0.0817119
6.10876e+06,0.581309,0.0312383,2,3,0,-6.10876e+06,0.115432,0.707725,0.154211,0.081694
6.10876e+06,0.99914,0.0312383,4,15,0,-6.10876e+06,0.115454,0.70743,0.147558,0.0816755
